"ReportPath","GeneratedAtUtc","MetricsFile","EventCount","UniqueHosts","TotalPorts","PortsPerMinute","AvgPortsPerBatch","BatchIntervalP95","UiCloneP95","StreamDispatchP95","DiffDurationP95"
"C:\Users\Werem\AppData\Local\Temp\a867c12d-4cd3-46b9-9c79-25c04fcd89a3\PortBatchReady.json","12/28/2025 11:32:16 PM","C:\Users\Werem\AppData\Local\Temp\a867c12d-4cd3-46b9-9c79-25c04fcd89a3\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\cb879cba-6e43-4b21-afbc-e69572aadfda\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251228-163231.json","12/28/2025 11:32:31 PM","C:\Users\Werem\AppData\Local\Temp\cb879cba-6e43-4b21-afbc-e69572aadfda\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\cb879cba-6e43-4b21-afbc-e69572aadfda\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251228-163231.json","12/28/2025 11:32:31 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\6bab848b-dce6-4af0-9b46-96505a290109\PortBatchReady-existing.json","12/28/2025 11:37:04 PM","C:\Users\Werem\AppData\Local\Temp\6bab848b-dce6-4af0-9b46-96505a290109\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\6bab848b-dce6-4af0-9b46-96505a290109\PortBatchReady.json","12/28/2025 11:37:04 PM","C:\Users\Werem\AppData\Local\Temp\6bab848b-dce6-4af0-9b46-96505a290109\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251228-163705.json","12/28/2025 11:37:05 PM","C:\Users\Werem\AppData\Local\Temp\6bab848b-dce6-4af0-9b46-96505a290109\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\26a06e82-abbb-449d-80b1-998478b1d24e\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251228-163722.json","12/28/2025 11:37:22 PM","C:\Users\Werem\AppData\Local\Temp\26a06e82-abbb-449d-80b1-998478b1d24e\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\26a06e82-abbb-449d-80b1-998478b1d24e\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251228-163722.json","12/28/2025 11:37:22 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251228-163922.json","12/28/2025 11:39:22 PM","C:\Users\Werem\AppData\Local\Temp\5444c872-ecd2-496b-84f2-c6e9512dbbc8\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\5444c872-ecd2-496b-84f2-c6e9512dbbc8\PortBatchReady.json","12/28/2025 11:39:22 PM","C:\Users\Werem\AppData\Local\Temp\5444c872-ecd2-496b-84f2-c6e9512dbbc8\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\5444c872-ecd2-496b-84f2-c6e9512dbbc8\PortBatchReady-existing.json","12/28/2025 11:39:22 PM","C:\Users\Werem\AppData\Local\Temp\5444c872-ecd2-496b-84f2-c6e9512dbbc8\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\06de7b20-bb1d-4a75-95ee-4145febadd8b\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251228-163941.json","12/28/2025 11:39:41 PM","C:\Users\Werem\AppData\Local\Temp\06de7b20-bb1d-4a75-95ee-4145febadd8b\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\06de7b20-bb1d-4a75-95ee-4145febadd8b\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251228-163942.json","12/28/2025 11:39:42 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\ae36db45-ffe5-4e7a-9428-6a46b2470c61\PortBatchReady.json","12/28/2025 2:15:36 AM","C:\Users\Werem\AppData\Local\Temp\ae36db45-ffe5-4e7a-9428-6a46b2470c61\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\ae36db45-ffe5-4e7a-9428-6a46b2470c61\PortBatchReady-existing.json","12/28/2025 2:15:37 AM","C:\Users\Werem\AppData\Local\Temp\ae36db45-ffe5-4e7a-9428-6a46b2470c61\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251227-191537.json","12/28/2025 2:15:37 AM","C:\Users\Werem\AppData\Local\Temp\ae36db45-ffe5-4e7a-9428-6a46b2470c61\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\7560a03e-3b7d-4cdb-a326-0da8ae7c70a1\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251227-191602.json","12/28/2025 2:16:02 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\7560a03e-3b7d-4cdb-a326-0da8ae7c70a1\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251227-191602.json","12/28/2025 2:16:02 AM","C:\Users\Werem\AppData\Local\Temp\7560a03e-3b7d-4cdb-a326-0da8ae7c70a1\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\86098047-b830-4d94-8ead-d75b43d692e8\PortBatchReady.json","12/28/2025 2:18:52 AM","C:\Users\Werem\AppData\Local\Temp\86098047-b830-4d94-8ead-d75b43d692e8\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251227-191853.json","12/28/2025 2:18:53 AM","C:\Users\Werem\AppData\Local\Temp\86098047-b830-4d94-8ead-d75b43d692e8\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\86098047-b830-4d94-8ead-d75b43d692e8\PortBatchReady-existing.json","12/28/2025 2:18:53 AM","C:\Users\Werem\AppData\Local\Temp\86098047-b830-4d94-8ead-d75b43d692e8\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\378a0535-4317-4c6b-906f-92f74353e240\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251227-191918.json","12/28/2025 2:19:18 AM","C:\Users\Werem\AppData\Local\Temp\378a0535-4317-4c6b-906f-92f74353e240\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\378a0535-4317-4c6b-906f-92f74353e240\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251227-191918.json","12/28/2025 2:19:18 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\998f72ce-037d-4bb9-a3f0-15f2cb5fb379\PortBatchReady-existing.json","12/28/2025 2:21:09 AM","C:\Users\Werem\AppData\Local\Temp\998f72ce-037d-4bb9-a3f0-15f2cb5fb379\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\998f72ce-037d-4bb9-a3f0-15f2cb5fb379\PortBatchReady.json","12/28/2025 2:21:09 AM","C:\Users\Werem\AppData\Local\Temp\998f72ce-037d-4bb9-a3f0-15f2cb5fb379\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251227-192109.json","12/28/2025 2:21:09 AM","C:\Users\Werem\AppData\Local\Temp\998f72ce-037d-4bb9-a3f0-15f2cb5fb379\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\49ef3e5e-0334-4446-afa2-0641acdd0960\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251227-192136.json","12/28/2025 2:21:36 AM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\49ef3e5e-0334-4446-afa2-0641acdd0960\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251227-192136.json","12/28/2025 2:21:36 AM","C:\Users\Werem\AppData\Local\Temp\49ef3e5e-0334-4446-afa2-0641acdd0960\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\da58b779-d018-4b34-a098-bade93b1d604\PortBatchReady.json","12/29/2025 10:12:33 PM","C:\Users\Werem\AppData\Local\Temp\da58b779-d018-4b34-a098-bade93b1d604\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\da58b779-d018-4b34-a098-bade93b1d604\PortBatchReady-existing.json","12/29/2025 10:12:34 PM","C:\Users\Werem\AppData\Local\Temp\da58b779-d018-4b34-a098-bade93b1d604\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251229-151234.json","12/29/2025 10:12:34 PM","C:\Users\Werem\AppData\Local\Temp\da58b779-d018-4b34-a098-bade93b1d604\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\9fb3caf8-7333-48a1-928d-8f66a2a48f0a\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251229-151317.json","12/29/2025 10:13:17 PM","C:\Users\Werem\AppData\Local\Temp\9fb3caf8-7333-48a1-928d-8f66a2a48f0a\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\9fb3caf8-7333-48a1-928d-8f66a2a48f0a\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251229-151317.json","12/29/2025 10:13:17 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\7acd5e83-742b-4afe-9852-51133a50e316\PortBatchReady.json","12/29/2025 10:16:12 PM","C:\Users\Werem\AppData\Local\Temp\7acd5e83-742b-4afe-9852-51133a50e316\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251229-151612.json","12/29/2025 10:16:12 PM","C:\Users\Werem\AppData\Local\Temp\7acd5e83-742b-4afe-9852-51133a50e316\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\7acd5e83-742b-4afe-9852-51133a50e316\PortBatchReady-existing.json","12/29/2025 10:16:12 PM","C:\Users\Werem\AppData\Local\Temp\7acd5e83-742b-4afe-9852-51133a50e316\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\068c7fac-8d8e-4711-ba68-6392a29208ac\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251229-151654.json","12/29/2025 10:16:54 PM","C:\Users\Werem\AppData\Local\Temp\068c7fac-8d8e-4711-ba68-6392a29208ac\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\068c7fac-8d8e-4711-ba68-6392a29208ac\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251229-151654.json","12/29/2025 10:16:55 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\4aea9afa-b374-40e3-b129-ad4212efc6f0\PortBatchReady.json","12/29/2025 10:20:13 PM","C:\Users\Werem\AppData\Local\Temp\4aea9afa-b374-40e3-b129-ad4212efc6f0\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\4aea9afa-b374-40e3-b129-ad4212efc6f0\PortBatchReady-existing.json","12/29/2025 10:20:14 PM","C:\Users\Werem\AppData\Local\Temp\4aea9afa-b374-40e3-b129-ad4212efc6f0\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251229-152014.json","12/29/2025 10:20:14 PM","C:\Users\Werem\AppData\Local\Temp\4aea9afa-b374-40e3-b129-ad4212efc6f0\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\63ba5128-6d6c-430e-8714-8f3c698d2476\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251229-152058.json","12/29/2025 10:20:58 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\63ba5128-6d6c-430e-8714-8f3c698d2476\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251229-152058.json","12/29/2025 10:20:58 PM","C:\Users\Werem\AppData\Local\Temp\63ba5128-6d6c-430e-8714-8f3c698d2476\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251229-162709.json","12/29/2025 11:27:09 PM","C:\Users\Werem\AppData\Local\Temp\0499e303-f0b1-4e28-9ff8-66708a97014c\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\0499e303-f0b1-4e28-9ff8-66708a97014c\PortBatchReady.json","12/29/2025 11:27:09 PM","C:\Users\Werem\AppData\Local\Temp\0499e303-f0b1-4e28-9ff8-66708a97014c\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\0499e303-f0b1-4e28-9ff8-66708a97014c\PortBatchReady-existing.json","12/29/2025 11:27:09 PM","C:\Users\Werem\AppData\Local\Temp\0499e303-f0b1-4e28-9ff8-66708a97014c\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\0dbd0a85-6b7f-4d23-98fd-1c51653c316a\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251229-162755.json","12/29/2025 11:27:55 PM","C:\Users\Werem\AppData\Local\Temp\0dbd0a85-6b7f-4d23-98fd-1c51653c316a\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\0dbd0a85-6b7f-4d23-98fd-1c51653c316a\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251229-162756.json","12/29/2025 11:27:56 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\ffe65272-b5ca-4092-92e8-5c4ec276c13d\PortBatchReady.json","12/29/2025 11:49:22 PM","C:\Users\Werem\AppData\Local\Temp\ffe65272-b5ca-4092-92e8-5c4ec276c13d\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\ffe65272-b5ca-4092-92e8-5c4ec276c13d\PortBatchReady-existing.json","12/29/2025 11:49:23 PM","C:\Users\Werem\AppData\Local\Temp\ffe65272-b5ca-4092-92e8-5c4ec276c13d\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251229-164923.json","12/29/2025 11:49:23 PM","C:\Users\Werem\AppData\Local\Temp\ffe65272-b5ca-4092-92e8-5c4ec276c13d\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\7934bb7c-0da7-41a9-920c-50a035f92a95\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251229-165009.json","12/29/2025 11:50:09 PM","C:\Users\Werem\AppData\Local\Temp\7934bb7c-0da7-41a9-920c-50a035f92a95\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\7934bb7c-0da7-41a9-920c-50a035f92a95\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251229-165009.json","12/29/2025 11:50:09 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\b7b7fca8-3246-4075-a007-f3f43483808d\PortBatchReady.json","12/29/2025 6:08:12 PM","C:\Users\Werem\AppData\Local\Temp\b7b7fca8-3246-4075-a007-f3f43483808d\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251229-110813.json","12/29/2025 6:08:13 PM","C:\Users\Werem\AppData\Local\Temp\b7b7fca8-3246-4075-a007-f3f43483808d\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\b7b7fca8-3246-4075-a007-f3f43483808d\PortBatchReady-existing.json","12/29/2025 6:08:13 PM","C:\Users\Werem\AppData\Local\Temp\b7b7fca8-3246-4075-a007-f3f43483808d\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\3e4e22f8-1e7b-49de-8b74-8aac7b915179\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251229-110829.json","12/29/2025 6:08:30 PM","C:\Users\Werem\AppData\Local\Temp\3e4e22f8-1e7b-49de-8b74-8aac7b915179\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\3e4e22f8-1e7b-49de-8b74-8aac7b915179\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251229-110830.json","12/29/2025 6:08:30 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\6f9ca193-70fd-4963-b924-f626af779c54\PortBatchReady-existing.json","12/29/2025 6:11:47 PM","C:\Users\Werem\AppData\Local\Temp\6f9ca193-70fd-4963-b924-f626af779c54\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\6f9ca193-70fd-4963-b924-f626af779c54\PortBatchReady.json","12/29/2025 6:11:47 PM","C:\Users\Werem\AppData\Local\Temp\6f9ca193-70fd-4963-b924-f626af779c54\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251229-111148.json","12/29/2025 6:11:48 PM","C:\Users\Werem\AppData\Local\Temp\6f9ca193-70fd-4963-b924-f626af779c54\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\aeee8f53-1f70-44cf-ab65-f4de9d800bab\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251229-111202.json","12/29/2025 6:12:02 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\aeee8f53-1f70-44cf-ab65-f4de9d800bab\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251229-111202.json","12/29/2025 6:12:02 PM","C:\Users\Werem\AppData\Local\Temp\aeee8f53-1f70-44cf-ab65-f4de9d800bab\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\3911e5f9-c965-4bc3-983a-d4ad006793f5\PortBatchReady.json","12/29/2025 6:42:48 PM","C:\Users\Werem\AppData\Local\Temp\3911e5f9-c965-4bc3-983a-d4ad006793f5\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251229-114249.json","12/29/2025 6:42:49 PM","C:\Users\Werem\AppData\Local\Temp\3911e5f9-c965-4bc3-983a-d4ad006793f5\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\3911e5f9-c965-4bc3-983a-d4ad006793f5\PortBatchReady-existing.json","12/29/2025 6:42:49 PM","C:\Users\Werem\AppData\Local\Temp\3911e5f9-c965-4bc3-983a-d4ad006793f5\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\6f3d23d9-51b3-4c07-b369-8601979db3e7\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251229-114306.json","12/29/2025 6:43:06 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\6f3d23d9-51b3-4c07-b369-8601979db3e7\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251229-114306.json","12/29/2025 6:43:06 PM","C:\Users\Werem\AppData\Local\Temp\6f3d23d9-51b3-4c07-b369-8601979db3e7\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\abcd49d9-e4f2-460f-a1a2-56474c63761f\PortBatchReady.json","12/29/2025 7:06:36 PM","C:\Users\Werem\AppData\Local\Temp\abcd49d9-e4f2-460f-a1a2-56474c63761f\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251229-120637.json","12/29/2025 7:06:37 PM","C:\Users\Werem\AppData\Local\Temp\abcd49d9-e4f2-460f-a1a2-56474c63761f\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\abcd49d9-e4f2-460f-a1a2-56474c63761f\PortBatchReady-existing.json","12/29/2025 7:06:37 PM","C:\Users\Werem\AppData\Local\Temp\abcd49d9-e4f2-460f-a1a2-56474c63761f\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\02f1f516-8300-4bc7-9fb7-52795d84fa2e\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251229-120657.json","12/29/2025 7:06:57 PM","C:\Users\Werem\AppData\Local\Temp\02f1f516-8300-4bc7-9fb7-52795d84fa2e\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\02f1f516-8300-4bc7-9fb7-52795d84fa2e\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251229-120657.json","12/29/2025 7:06:57 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\69d6935c-1e0a-4923-9486-e39a327e304b\PortBatchReady.json","12/29/2025 7:36:01 PM","C:\Users\Werem\AppData\Local\Temp\69d6935c-1e0a-4923-9486-e39a327e304b\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\69d6935c-1e0a-4923-9486-e39a327e304b\PortBatchReady-existing.json","12/29/2025 7:36:02 PM","C:\Users\Werem\AppData\Local\Temp\69d6935c-1e0a-4923-9486-e39a327e304b\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20251229-123602.json","12/29/2025 7:36:02 PM","C:\Users\Werem\AppData\Local\Temp\69d6935c-1e0a-4923-9486-e39a327e304b\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\ed708528-af5a-4060-8b4d-bf65e4d5bf09\OutputRoot\Logs\Reports\PortBatchReady-smoke-20251229-123626.json","12/29/2025 7:36:26 PM","C:\Users\Werem\AppData\Local\Temp\ed708528-af5a-4060-8b4d-bf65e4d5bf09\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\ed708528-af5a-4060-8b4d-bf65e4d5bf09\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20251229-123626.json","12/29/2025 7:36:26 PM","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\0184e0b1-ce20-49e1-8c5a-87f591ac9152\PortBatchReady-existing.json","12/29/2025 8:15:59 PM","C:\Users\Werem\AppData\Local\Temp\0184e0b1-ce20-49e1-8c5a-87f591ac9152\metrics-existing.json","1","1","5","","5","","1","1","1"
